task,fold_id,compound_id,y_true,max_train_similarity,top1_neighbor_compound_id,top1_neighbor_similarity,top1_neighbor_label
ar_binding,scaffold_holdout_04,DTXSID5048186,0,0.2857142984867096,DTXSID9034282,0.2857142984867096,0.0
ar_binding,scaffold_holdout_04,DTXSID5048506,1,0.27835050225257874,DTXSID2047351,0.27835050225257874,1.0
ar_binding,scaffold_holdout_04,DTXSID6020307,0,0.2380952388048172,DTXSID0024000,0.2380952388048172,0.0
ar_binding,scaffold_holdout_04,DTXSID6020480,0,0.30000001192092896,DTXSID7041675,0.30000001192092896,0.0
ar_binding,scaffold_holdout_04,DTXSID6020515,0,0.1666666716337204,DTXSID2020894,0.1666666716337204,0.0
ar_binding,scaffold_holdout_04,DTXSID6020561,0,0.4375,DTXSID7020267,0.4375,1.0
ar_binding,scaffold_holdout_04,DTXSID6020569,0,0.4166666567325592,DTXSID9040342,0.4166666567325592,0.0
ar_binding,scaffold_holdout_04,DTXSID6020690,1,0.4166666567325592,DTXSID5021386,0.4166666567325592,0.0
ar_binding,scaffold_holdout_04,DTXSID6020856,0,0.3636363744735718,DTXSID0042086,0.3636363744735718,0.0
ar_binding,scaffold_holdout_04,DTXSID6020939,1,0.26923078298568726,DTXSID8020915,0.26923078298568726,0.0
ar_binding,scaffold_holdout_04,DTXSID6021032,0,0.21052631735801697,DTXSID8024157,0.21052631735801697,0.0
ar_binding,scaffold_holdout_04,DTXSID6021086,0,0.27906978130340576,DTXSID3032626,0.27906978130340576,1.0
ar_binding,scaffold_holdout_04,DTXSID6021666,0,0.5,DTXSID9048194,0.5,0.0
ar_binding,scaffold_holdout_04,DTXSID6021824,1,0.5416666865348816,DTXSID1020439,0.5416666865348816,0.0
ar_binding,scaffold_holdout_04,DTXSID6021907,0,0.2222222238779068,DTXSID7021491,0.2222222238779068,0.0
ar_binding,scaffold_holdout_04,DTXSID6022000,0,0.20000000298023224,DTXSID9026342,0.20000000298023224,0.0
ar_binding,scaffold_holdout_04,DTXSID6022008,0,0.35483869910240173,DTXSID2036588,0.35483869910240173,1.0
ar_binding,scaffold_holdout_04,DTXSID6022137,0,0.24390244483947754,DTXSID2036112,0.24390244483947754,1.0
ar_binding,scaffold_holdout_04,DTXSID6022345,1,0.37931033968925476,DTXSID2027593,0.37931033968925476,0.0
ar_binding,scaffold_holdout_04,DTXSID6022422,0,0.5714285969734192,DTXSID9021138,0.5714285969734192,1.0
ar_binding,scaffold_holdout_04,DTXSID6023602,0,0.2666666805744171,DTXSID7024035,0.2666666805744171,0.0
ar_binding,scaffold_holdout_04,DTXSID6023733,0,0.3214285671710968,DTXSID4041492,0.3214285671710968,0.0
ar_binding,scaffold_holdout_04,DTXSID6023862,0,0.2666666805744171,DTXSID3024316,0.2666666805744171,0.0
ar_binding,scaffold_holdout_04,DTXSID6023864,0,0.698113203048706,DTXSID1024124,0.698113203048706,0.0
ar_binding,scaffold_holdout_04,DTXSID6024177,0,0.2432432472705841,DTXSID1032648,0.2432432472705841,1.0
ar_binding,scaffold_holdout_04,DTXSID6024206,0,0.4838709533214569,DTXSID6032356,0.4838709533214569,0.0
ar_binding,scaffold_holdout_04,DTXSID6024591,0,0.6818181872367859,DTXSID0048210,0.6818181872367859,0.0
ar_binding,scaffold_holdout_04,DTXSID6024676,0,0.42424243688583374,DTXSID2021781,0.42424243688583374,0.0
ar_binding,scaffold_holdout_04,DTXSID6024836,0,0.25581395626068115,DTXSID4042094,0.25581395626068115,1.0
ar_binding,scaffold_holdout_04,DTXSID6024888,0,0.17777778208255768,DTXSID0032497,0.17777778208255768,0.0
ar_binding,scaffold_holdout_04,DTXSID6024913,0,0.4000000059604645,DTXSID7026994,0.4000000059604645,0.0
ar_binding,scaffold_holdout_04,DTXSID6024917,0,0.24242424964904785,DTXSID3041877,0.24242424964904785,0.0
ar_binding,scaffold_holdout_04,DTXSID6025010,0,0.2083333283662796,DTXSID9020293,0.2083333283662796,1.0
ar_binding,scaffold_holdout_04,DTXSID6025012,0,0.2083333283662796,DTXSID9020293,0.2083333283662796,1.0
ar_binding,scaffold_holdout_04,DTXSID6025018,0,0.4375,DTXSID1023996,0.4375,0.0
ar_binding,scaffold_holdout_04,DTXSID6025141,0,0.25,DTXSID2040151,0.25,1.0
ar_binding,scaffold_holdout_04,DTXSID6025220,0,0.3199999928474426,DTXSID7026994,0.3199999928474426,0.0
ar_binding,scaffold_holdout_04,DTXSID6025355,1,0.2380952388048172,DTXSID3021483,0.2380952388048172,0.0
ar_binding,scaffold_holdout_04,DTXSID6025438,0,0.3333333432674408,DTXSID8042507,0.3333333432674408,0.0
ar_binding,scaffold_holdout_04,DTXSID6025692,0,0.22727273404598236,DTXSID4042094,0.22727273404598236,1.0
ar_binding,scaffold_holdout_04,DTXSID6027050,0,0.23999999463558197,DTXSID5026548,0.23999999463558197,0.0
ar_binding,scaffold_holdout_04,DTXSID6027268,0,0.4000000059604645,DTXSID7026994,0.4000000059604645,0.0
ar_binding,scaffold_holdout_04,DTXSID6027345,0,0.5384615659713745,DTXSID8020913,0.5384615659713745,0.0
ar_binding,scaffold_holdout_04,DTXSID6027713,1,0.4693877696990967,DTXSID6027397,0.4693877696990967,0.0
ar_binding,scaffold_holdout_04,DTXSID6028022,0,0.43478259444236755,DTXSID7032688,0.43478259444236755,0.0
ar_binding,scaffold_holdout_04,DTXSID6032358,0,0.25531914830207825,DTXSID3034531,0.25531914830207825,0.0
ar_binding,scaffold_holdout_04,DTXSID6032516,1,0.3243243098258972,DTXSID2041208,0.3243243098258972,0.0
ar_binding,scaffold_holdout_04,DTXSID6034005,0,0.2631579041481018,DTXSID1027390,0.2631579041481018,0.0
ar_binding,scaffold_holdout_04,DTXSID6034186,1,0.4285714328289032,DTXSID6040747,0.4285714328289032,1.0
ar_binding,scaffold_holdout_04,DTXSID6034849,0,0.2926829159259796,DTXSID4022527,0.2926829159259796,0.0
ar_binding,scaffold_holdout_04,DTXSID6034924,0,0.29411765933036804,DTXSID6026080,0.29411765933036804,0.0
ar_binding,scaffold_holdout_04,DTXSID6035152,0,0.25641027092933655,DTXSID2040151,0.25641027092933655,1.0
ar_binding,scaffold_holdout_04,DTXSID6040111,1,0.4193548262119293,DTXSID3034583,0.4193548262119293,0.0
ar_binding,scaffold_holdout_04,DTXSID6041424,0,0.2222222238779068,DTXSID8047185,0.2222222238779068,0.0
ar_binding,scaffold_holdout_04,DTXSID6041472,0,0.21875,DTXSID2022331,0.21875,0.0
ar_binding,scaffold_holdout_04,DTXSID6041682,0,0.3921568691730499,DTXSID0025234,0.3921568691730499,0.0
ar_binding,scaffold_holdout_04,DTXSID6041715,0,0.37681159377098083,DTXSID7041708,0.37681159377098083,0.0
ar_binding,scaffold_holdout_04,DTXSID6041719,0,0.34375,DTXSID7044718,0.34375,0.0
ar_binding,scaffold_holdout_04,DTXSID6042232,0,0.22499999403953552,DTXSID9026500,0.22499999403953552,0.0
ar_binding,scaffold_holdout_04,DTXSID6042490,0,0.25,DTXSID0025864,0.25,0.0
ar_binding,scaffold_holdout_04,DTXSID6042494,0,0.26923078298568726,DTXSID0042325,0.26923078298568726,0.0
ar_binding,scaffold_holdout_04,DTXSID6044303,0,0.2931034564971924,DTXSID7020766,0.2931034564971924,0.0
ar_binding,scaffold_holdout_04,DTXSID6044430,0,0.6363636255264282,DTXSID3041247,0.6363636255264282,0.0
ar_binding,scaffold_holdout_04,DTXSID6044511,0,0.3870967626571655,DTXSID4022527,0.3870967626571655,0.0
ar_binding,scaffold_holdout_04,DTXSID6047103,1,0.4000000059604645,DTXSID6027923,0.4000000059604645,1.0
ar_binding,scaffold_holdout_04,DTXSID6047280,1,0.3396226465702057,DTXSID2034881,0.3396226465702057,1.0
ar_binding,scaffold_holdout_04,DTXSID6047284,0,0.4655172526836395,DTXSID1047285,0.4655172526836395,0.0
ar_binding,scaffold_holdout_04,DTXSID6047448,0,0.07692307978868484,DTXSID8024153,0.07692307978868484,1.0
ar_binding,scaffold_holdout_04,DTXSID6048171,0,0.2647058963775635,DTXSID6024337,0.2647058963775635,0.0
ar_binding,scaffold_holdout_04,DTXSID7020005,0,0.2631579041481018,DTXSID6021828,0.2631579041481018,0.0
ar_binding,scaffold_holdout_04,DTXSID7020182,1,0.7222222089767456,DTXSID1020221,0.7222222089767456,1.0
ar_binding,scaffold_holdout_04,DTXSID7020425,1,0.52173912525177,DTXSID2041252,0.52173912525177,0.0
ar_binding,scaffold_holdout_04,DTXSID7020479,0,0.4000000059604645,DTXSID5024261,0.4000000059604645,1.0
ar_binding,scaffold_holdout_04,DTXSID7020508,0,0.1538461595773697,DTXSID2020890,0.1538461595773697,0.0
ar_binding,scaffold_holdout_04,DTXSID7020683,0,0.20000000298023224,DTXSID9020374,0.20000000298023224,1.0
ar_binding,scaffold_holdout_04,DTXSID7020760,0,0.190476194024086,DTXSID4041521,0.190476194024086,0.0
ar_binding,scaffold_holdout_04,DTXSID7020843,1,0.44897958636283875,DTXSID6027397,0.44897958636283875,0.0
ar_binding,scaffold_holdout_04,DTXSID7020845,0,0.23529411852359772,DTXSID0022014,0.23529411852359772,0.0
ar_binding,scaffold_holdout_04,DTXSID7020970,1,0.53125,DTXSID5020281,0.53125,0.0
ar_binding,scaffold_holdout_04,DTXSID7021029,0,0.2380952388048172,DTXSID6021030,0.2380952388048172,1.0
ar_binding,scaffold_holdout_04,DTXSID7021237,0,0.25233644247055054,DTXSID7047358,0.25233644247055054,0.0
ar_binding,scaffold_holdout_04,DTXSID7021520,0,0.38235294818878174,DTXSID2036588,0.38235294818878174,1.0
ar_binding,scaffold_holdout_04,DTXSID7021605,0,0.3333333432674408,DTXSID7024035,0.3333333432674408,0.0
ar_binding,scaffold_holdout_04,DTXSID7021607,0,0.4642857015132904,DTXSID9048194,0.4642857015132904,0.0
ar_binding,scaffold_holdout_04,DTXSID7021653,0,0.3030303120613098,DTXSID8029157,0.3030303120613098,0.0
ar_binding,scaffold_holdout_04,DTXSID7021655,0,0.37931033968925476,DTXSID9048194,0.37931033968925476,0.0
ar_binding,scaffold_holdout_04,DTXSID7021863,0,0.40625,DTXSID1041346,0.40625,0.0
ar_binding,scaffold_holdout_04,DTXSID7021940,0,0.35483869910240173,DTXSID2036588,0.35483869910240173,1.0
ar_binding,scaffold_holdout_04,DTXSID7021946,0,0.35483869910240173,DTXSID2036588,0.35483869910240173,1.0
ar_binding,scaffold_holdout_04,DTXSID7021992,0,0.42307692766189575,DTXSID3026514,0.42307692766189575,0.0
ar_binding,scaffold_holdout_04,DTXSID7022411,0,0.7083333134651184,DTXSID0029262,0.7083333134651184,0.0
ar_binding,scaffold_holdout_04,DTXSID7022679,0,0.2222222238779068,DTXSID6031380,0.2222222238779068,0.0
ar_binding,scaffold_holdout_04,DTXSID7023192,0,0.30434781312942505,DTXSID6048202,0.30434781312942505,0.0
ar_binding,scaffold_holdout_04,DTXSID7023936,0,0.3636363744735718,DTXSID6032356,0.3636363744735718,0.0
ar_binding,scaffold_holdout_04,DTXSID7024031,0,0.11764705926179886,DTXSID8026307,0.11764705926179886,0.0
ar_binding,scaffold_holdout_04,DTXSID7024085,0,0.23076923191547394,DTXSID1048207,0.23076923191547394,0.0
ar_binding,scaffold_holdout_04,DTXSID7024087,0,0.3199999928474426,DTXSID9021976,0.3199999928474426,0.0
ar_binding,scaffold_holdout_04,DTXSID7024112,0,0.4637681245803833,DTXSID1041978,0.4637681245803833,0.0
ar_binding,scaffold_holdout_04,DTXSID7024160,1,0.4000000059604645,DTXSID1041978,0.4000000059604645,0.0
ar_binding,scaffold_holdout_04,DTXSID7024166,0,0.25,DTXSID0047456,0.25,0.0
ar_binding,scaffold_holdout_04,DTXSID7024241,1,0.4029850661754608,DTXSID1041978,0.4029850661754608,0.0
ar_binding,scaffold_holdout_04,DTXSID7024328,1,0.3870967626571655,DTXSID6021953,0.3870967626571655,0.0
ar_binding,scaffold_holdout_04,DTXSID7024376,0,0.29729729890823364,DTXSID6024337,0.29729729890823364,0.0
ar_binding,scaffold_holdout_04,DTXSID7024902,1,0.3103448152542114,DTXSID4020820,0.3103448152542114,0.0
ar_binding,scaffold_holdout_04,DTXSID7025055,0,0.6666666865348816,DTXSID1047528,0.6666666865348816,0.0
ar_binding,scaffold_holdout_04,DTXSID7025427,0,0.21621622145175934,DTXSID9022607,0.21621622145175934,0.0
ar_binding,scaffold_holdout_04,DTXSID7025502,0,0.41025641560554504,DTXSID4042094,0.41025641560554504,1.0
ar_binding,scaffold_holdout_04,DTXSID7025506,1,0.3333333432674408,DTXSID6027397,0.3333333432674408,0.0
ar_binding,scaffold_holdout_04,DTXSID7026499,0,0.3870967626571655,DTXSID6040795,0.3870967626571655,0.0
ar_binding,scaffold_holdout_04,DTXSID7026867,0,0.32258063554763794,DTXSID7024035,0.32258063554763794,0.0
ar_binding,scaffold_holdout_04,DTXSID7026946,0,0.3478260934352875,DTXSID4042094,0.3478260934352875,1.0
ar_binding,scaffold_holdout_04,DTXSID7027041,0,0.2222222238779068,DTXSID2041200,0.2222222238779068,1.0
ar_binding,scaffold_holdout_04,DTXSID7027388,0,0.42307692766189575,DTXSID0034300,0.42307692766189575,0.0
ar_binding,scaffold_holdout_04,DTXSID7027461,0,0.37037035822868347,DTXSID5023742,0.37037035822868347,0.0
ar_binding,scaffold_holdout_04,DTXSID7027756,0,0.5714285969734192,DTXSID1020221,0.5714285969734192,1.0
ar_binding,scaffold_holdout_04,DTXSID7027837,0,0.2380952388048172,DTXSID3038808,0.2380952388048172,0.0
ar_binding,scaffold_holdout_04,DTXSID7029110,0,0.7407407164573669,DTXSID0029262,0.7407407164573669,0.0
ar_binding,scaffold_holdout_04,DTXSID7029162,0,0.3404255211353302,DTXSID9044536,0.3404255211353302,1.0
ar_binding,scaffold_holdout_04,DTXSID7029164,0,0.2068965584039688,DTXSID0020151,0.2068965584039688,0.0
ar_binding,scaffold_holdout_04,DTXSID7029661,0,0.4285714328289032,DTXSID9048194,0.4285714328289032,0.0
ar_binding,scaffold_holdout_04,DTXSID7029904,0,0.48275861144065857,DTXSID3020679,0.48275861144065857,1.0
ar_binding,scaffold_holdout_04,DTXSID7030060,0,0.3103448152542114,DTXSID4042171,0.3103448152542114,0.0
ar_binding,scaffold_holdout_04,DTXSID7030698,1,0.5454545617103577,DTXSID4022521,0.5454545617103577,0.0
ar_binding,scaffold_holdout_04,DTXSID7032393,1,0.19230769574642181,DTXSID8020755,0.19230769574642181,0.0
ar_binding,scaffold_holdout_04,DTXSID7032424,0,0.5199999809265137,DTXSID5020152,0.5199999809265137,0.0
ar_binding,scaffold_holdout_04,DTXSID7032470,0,0.3333333432674408,DTXSID6027921,0.3333333432674408,0.0
ar_binding,scaffold_holdout_04,DTXSID7032630,0,0.23529411852359772,DTXSID3021356,0.23529411852359772,0.0
ar_binding,scaffold_holdout_04,DTXSID7034252,0,0.2857142984867096,DTXSID9033923,0.2857142984867096,1.0
ar_binding,scaffold_holdout_04,DTXSID7034961,0,0.3947368562221527,DTXSID8027826,0.3947368562221527,0.0
ar_binding,scaffold_holdout_04,DTXSID7035010,0,0.20000000298023224,DTXSID0034227,0.20000000298023224,0.0
ar_binding,scaffold_holdout_04,DTXSID7037717,1,0.1666666716337204,DTXSID3021853,0.1666666716337204,0.0
ar_binding,scaffold_holdout_04,DTXSID7038810,0,0.23529411852359772,DTXSID0048181,0.23529411852359772,0.0
ar_binding,scaffold_holdout_04,DTXSID7038864,1,1.0,DTXSID5047033,1.0,0.0
ar_binding,scaffold_holdout_04,DTXSID7041544,1,0.45652174949645996,DTXSID0034518,0.45652174949645996,0.0
ar_binding,scaffold_holdout_04,DTXSID7041962,0,0.31111112236976624,DTXSID2025135,0.31111112236976624,0.0
ar_binding,scaffold_holdout_04,DTXSID7042011,0,0.2549019753932953,DTXSID7020764,0.2549019753932953,1.0
ar_binding,scaffold_holdout_04,DTXSID7042065,0,0.6279069781303406,DTXSID9035175,0.6279069781303406,0.0
ar_binding,scaffold_holdout_04,DTXSID7042190,0,0.4137931168079376,DTXSID1034973,0.4137931168079376,0.0
ar_binding,scaffold_holdout_04,DTXSID7042196,0,0.4375,DTXSID2021781,0.4375,0.0
ar_binding,scaffold_holdout_04,DTXSID7044390,0,0.1944444477558136,DTXSID3034531,0.1944444477558136,0.0
ar_binding,scaffold_holdout_04,DTXSID7044928,0,0.21739129722118378,DTXSID1044435,0.21739129722118378,0.0
ar_binding,scaffold_holdout_04,DTXSID7047279,0,0.27551019191741943,DTXSID4047335,0.27551019191741943,0.0
ar_binding,scaffold_holdout_04,DTXSID7047308,0,0.38596490025520325,DTXSID0048183,0.38596490025520325,1.0
ar_binding,scaffold_holdout_04,DTXSID7047487,0,0.4000000059604645,DTXSID6027923,0.4000000059604645,1.0
ar_binding,scaffold_holdout_04,DTXSID8020040,0,0.48275861144065857,DTXSID3020679,0.48275861144065857,1.0
ar_binding,scaffold_holdout_04,DTXSID8020044,0,0.2777777910232544,DTXSID8037754,0.2777777910232544,0.0
ar_binding,scaffold_holdout_04,DTXSID8020121,0,0.0714285746216774,DTXSID4027608,0.0714285746216774,0.0
ar_binding,scaffold_holdout_04,DTXSID8020179,0,0.25,DTXSID2022628,0.25,0.0
ar_binding,scaffold_holdout_04,DTXSID8020462,0,0.3181818127632141,DTXSID9021976,0.3181818127632141,0.0
ar_binding,scaffold_holdout_04,DTXSID8020464,0,0.38461539149284363,DTXSID7021780,0.38461539149284363,0.0
ar_binding,scaffold_holdout_04,DTXSID8020466,0,0.23529411852359772,DTXSID3034531,0.23529411852359772,0.0
ar_binding,scaffold_holdout_04,DTXSID8020597,0,0.23529411852359772,DTXSID9026342,0.23529411852359772,0.0
ar_binding,scaffold_holdout_04,DTXSID8020622,0,0.11764705926179886,DTXSID9021897,0.11764705926179886,0.0
ar_binding,scaffold_holdout_04,DTXSID8020830,0,0.3720930218696594,DTXSID1041421,0.3720930218696594,0.0
ar_binding,scaffold_holdout_04,DTXSID8020834,0,0.4000000059604645,DTXSID0024000,0.4000000059604645,0.0
ar_binding,scaffold_holdout_04,DTXSID8020969,0,0.2631579041481018,DTXSID0021836,0.2631579041481018,1.0
ar_binding,scaffold_holdout_04,DTXSID8021062,0,0.5263158082962036,DTXSID4021056,0.5263158082962036,0.0
ar_binding,scaffold_holdout_04,DTXSID8021199,0,0.3333333432674408,DTXSID6024337,0.3333333432674408,0.0
ar_binding,scaffold_holdout_04,DTXSID8021272,0,0.1428571492433548,DTXSID3024289,0.1428571492433548,0.0
ar_binding,scaffold_holdout_04,DTXSID8021515,0,0.3103448152542114,DTXSID9048194,0.3103448152542114,0.0
ar_binding,scaffold_holdout_04,DTXSID8021517,0,0.4000000059604645,DTXSID5022489,0.4000000059604645,0.0
ar_binding,scaffold_holdout_04,DTXSID8021519,0,0.38235294818878174,DTXSID2036588,0.38235294818878174,1.0
ar_binding,scaffold_holdout_04,DTXSID8021640,0,0.32258063554763794,DTXSID7024035,0.32258063554763794,0.0
ar_binding,scaffold_holdout_04,DTXSID8021642,0,0.5,DTXSID9048194,0.5,0.0
ar_binding,scaffold_holdout_04,DTXSID8021931,0,0.35483869910240173,DTXSID2036588,0.35483869910240173,1.0
ar_binding,scaffold_holdout_04,DTXSID8021937,0,0.35483869910240173,DTXSID2036588,0.35483869910240173,1.0
ar_binding,scaffold_holdout_04,DTXSID8022113,0,0.19354838132858276,DTXSID7020392,0.19354838132858276,0.0
ar_binding,scaffold_holdout_04,DTXSID8022325,1,0.4583333432674408,DTXSID5042299,0.4583333432674408,0.0
ar_binding,scaffold_holdout_04,DTXSID8022408,0,0.5263158082962036,DTXSID0021125,0.5263158082962036,1.0
ar_binding,scaffold_holdout_04,DTXSID8022959,1,0.5121951103210449,DTXSID7027625,0.5121951103210449,0.0
ar_binding,scaffold_holdout_04,DTXSID8023216,1,0.3166666626930237,DTXSID3041035,0.3166666626930237,0.0
ar_binding,scaffold_holdout_04,DTXSID8023632,0,0.22580644488334656,DTXSID9034232,0.22580644488334656,0.0
ar_binding,scaffold_holdout_04,DTXSID8023846,0,0.30000001192092896,DTXSID3022455,0.30000001192092896,0.0
ar_binding,scaffold_holdout_04,DTXSID8023927,0,0.375,DTXSID0026252,0.375,0.0
ar_binding,scaffold_holdout_04,DTXSID8024072,0,0.4482758641242981,DTXSID7037551,0.4482758641242981,0.0
ar_binding,scaffold_holdout_04,DTXSID8024107,0,0.3571428656578064,DTXSID8024234,0.3571428656578064,0.0
ar_binding,scaffold_holdout_04,DTXSID8024280,1,0.6333333253860474,DTXSID4032372,0.6333333253860474,0.0
ar_binding,scaffold_holdout_04,DTXSID8024284,0,0.4000000059604645,DTXSID9027312,0.4000000059604645,0.0
ar_binding,scaffold_holdout_04,DTXSID8024311,0,0.23999999463558197,DTXSID8020915,0.23999999463558197,0.0
ar_binding,scaffold_holdout_04,DTXSID8024652,1,0.2666666805744171,DTXSID3020966,0.2666666805744171,0.0
ar_binding,scaffold_holdout_04,DTXSID8025096,0,0.30434781312942505,DTXSID0020498,0.30434781312942505,0.0
ar_binding,scaffold_holdout_04,DTXSID8025337,0,0.2222222238779068,DTXSID3021483,0.2222222238779068,0.0
ar_binding,scaffold_holdout_04,DTXSID8025595,0,0.23076923191547394,DTXSID3041247,0.23076923191547394,0.0
ar_binding,scaffold_holdout_04,DTXSID8025599,1,0.32258063554763794,DTXSID6032647,0.32258063554763794,1.0
ar_binding,scaffold_holdout_04,DTXSID8025961,0,0.29411765933036804,DTXSID2038788,0.29411765933036804,0.0
ar_binding,scaffold_holdout_04,DTXSID8026141,0,0.23999999463558197,DTXSID8020915,0.23999999463558197,0.0
ar_binding,scaffold_holdout_04,DTXSID8026224,0,0.27586206793785095,DTXSID6027921,0.27586206793785095,0.0
ar_binding,scaffold_holdout_04,DTXSID8026228,0,0.4000000059604645,DTXSID6024046,0.4000000059604645,0.0
ar_binding,scaffold_holdout_04,DTXSID8026694,0,0.6176470518112183,DTXSID7027625,0.6176470518112183,0.0
ar_binding,scaffold_holdout_04,DTXSID8026727,0,0.2926829159259796,DTXSID4042094,0.2926829159259796,1.0
ar_binding,scaffold_holdout_04,DTXSID8026773,0,0.25925925374031067,DTXSID9027312,0.25925925374031067,0.0
ar_binding,scaffold_holdout_04,DTXSID8027032,0,0.21212121844291687,DTXSID5020863,0.21212121844291687,0.0
ar_binding,scaffold_holdout_04,DTXSID8027034,0,0.25925925374031067,DTXSID1021790,0.25925925374031067,0.0
ar_binding,scaffold_holdout_04,DTXSID8027036,0,0.21739129722118378,DTXSID9040716,0.21739129722118378,1.0
ar_binding,scaffold_holdout_04,DTXSID8027246,0,0.7777777910232544,DTXSID4020240,0.7777777910232544,0.0
ar_binding,scaffold_holdout_04,DTXSID8027292,1,0.2800000011920929,DTXSID6048204,0.2800000011920929,0.0
ar_binding,scaffold_holdout_04,DTXSID8027454,0,0.3214285671710968,DTXSID7037551,0.3214285671710968,0.0
ar_binding,scaffold_holdout_04,DTXSID8027581,0,0.27272728085517883,DTXSID0027191,0.27272728085517883,0.0
ar_binding,scaffold_holdout_04,DTXSID8027793,1,0.4117647111415863,DTXSID0021385,0.4117647111415863,1.0
ar_binding,scaffold_holdout_04,DTXSID8029159,0,0.20000000298023224,DTXSID2022331,0.20000000298023224,0.0
ar_binding,scaffold_holdout_04,DTXSID8029600,0,0.2380952388048172,DTXSID5041302,0.2380952388048172,1.0
ar_binding,scaffold_holdout_04,DTXSID8031863,1,0.21739129722118378,DTXSID6026080,0.21739129722118378,0.0
ar_binding,scaffold_holdout_04,DTXSID8031865,0,0.21739129722118378,DTXSID6026080,0.21739129722118378,0.0
ar_binding,scaffold_holdout_04,DTXSID8032548,0,0.6734693646430969,DTXSID8024315,0.6734693646430969,0.0
ar_binding,scaffold_holdout_04,DTXSID8034588,1,0.37735849618911743,DTXSID2034590,0.37735849618911743,0.0
ar_binding,scaffold_holdout_04,DTXSID8034877,0,0.43478259444236755,DTXSID4021975,0.43478259444236755,0.0
ar_binding,scaffold_holdout_04,DTXSID8035001,0,0.28947368264198303,DTXSID7024035,0.28947368264198303,0.0
ar_binding,scaffold_holdout_04,DTXSID8037706,1,0.23333333432674408,DTXSID2044553,0.23333333432674408,0.0
ar_binding,scaffold_holdout_04,DTXSID8037708,0,0.21739129722118378,DTXSID6026080,0.21739129722118378,0.0
ar_binding,scaffold_holdout_04,DTXSID8041610,0,0.2448979616165161,DTXSID8021777,0.2448979616165161,0.0
ar_binding,scaffold_holdout_04,DTXSID8041909,0,0.0833333358168602,DTXSID0020232,0.0833333358168602,0.0
ar_binding,scaffold_holdout_04,DTXSID8041955,0,0.31578946113586426,DTXSID5027932,0.31578946113586426,1.0
ar_binding,scaffold_holdout_04,DTXSID8041957,0,0.23076923191547394,DTXSID5048211,0.23076923191547394,0.0
ar_binding,scaffold_holdout_04,DTXSID8042187,0,0.27272728085517883,DTXSID7027540,0.27272728085517883,0.0
ar_binding,scaffold_holdout_04,DTXSID8042426,0,0.3055555522441864,DTXSID8027826,0.3055555522441864,0.0
ar_binding,scaffold_holdout_04,DTXSID8042503,0,0.28260868787765503,DTXSID7027625,0.28260868787765503,0.0
ar_binding,scaffold_holdout_04,DTXSID8044202,0,0.5161290168762207,DTXSID1021956,0.5161290168762207,0.0
ar_binding,scaffold_holdout_04,DTXSID8044888,0,0.3589743673801422,DTXSID6023159,0.3589743673801422,0.0
ar_binding,scaffold_holdout_04,DTXSID8047268,1,0.3174603283405304,DTXSID1037565,0.3174603283405304,0.0
ar_binding,scaffold_holdout_04,DTXSID8047553,0,0.21739129722118378,DTXSID6026080,0.21739129722118378,0.0
ar_binding,scaffold_holdout_04,DTXSID8047890,1,0.5416666865348816,DTXSID2021864,0.5416666865348816,0.0
ar_binding,scaffold_holdout_04,DTXSID9020164,0,0.20000000298023224,DTXSID1025271,0.20000000298023224,0.0
ar_binding,scaffold_holdout_04,DTXSID9020168,0,0.36666667461395264,DTXSID0020151,0.36666667461395264,0.0
ar_binding,scaffold_holdout_04,DTXSID9020299,1,0.39393940567970276,DTXSID5027198,0.39393940567970276,0.0
ar_binding,scaffold_holdout_04,DTXSID9020370,0,0.1818181872367859,DTXSID5040700,0.1818181872367859,0.0
ar_binding,scaffold_holdout_04,DTXSID9020372,1,0.6181818246841431,DTXSID0040755,0.6181818246841431,0.0
ar_binding,scaffold_holdout_04,DTXSID9020376,0,0.302325576543808,DTXSID1032648,0.302325576543808,1.0
ar_binding,scaffold_holdout_04,DTXSID9020453,1,0.18518517911434174,DTXSID5026623,0.18518517911434174,0.0
ar_binding,scaffold_holdout_04,DTXSID9020663,0,0.2083333283662796,DTXSID1020439,0.2083333283662796,0.0
ar_binding,scaffold_holdout_04,DTXSID9020790,0,0.2222222238779068,DTXSID0026967,0.2222222238779068,0.0
ar_binding,scaffold_holdout_04,DTXSID9020792,0,0.6060606241226196,DTXSID3020336,0.6060606241226196,0.0
ar_binding,scaffold_holdout_04,DTXSID9020794,0,0.24242424964904785,DTXSID7037551,0.24242424964904785,0.0
ar_binding,scaffold_holdout_04,DTXSID9020827,0,0.3461538553237915,DTXSID6020430,0.3461538553237915,0.0
ar_binding,scaffold_holdout_04,DTXSID9021217,0,0.1944444477558136,DTXSID7027887,0.1944444477558136,0.0
ar_binding,scaffold_holdout_04,DTXSID9021340,0,0.4375,DTXSID7020267,0.4375,1.0
ar_binding,scaffold_holdout_04,DTXSID9021348,0,0.2857142984867096,DTXSID8042422,0.2857142984867096,0.0
ar_binding,scaffold_holdout_04,DTXSID9021390,0,0.30434781312942505,DTXSID7040360,0.30434781312942505,0.0
ar_binding,scaffold_holdout_04,DTXSID9021392,0,0.3333333432674408,DTXSID5027198,0.3333333432674408,0.0
